Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
98.0,1772057014.3528855,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,1772057015.7653265,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,1772057015.7802873,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,1772057015.7919605,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057015.8045092,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057015.8198195,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057015.834116,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057015.8455613,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,1772057016.7422824,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,1772057016.8531063,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057016.9631999,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057017.076586,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057017.2079277,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057017.336844,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057017.4603996,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
59.0,1772057014.4765873,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
52.0,1772057014.4906654,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
56.0,1772057014.5119283,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
60.0,1772057014.5330718,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
60.0,1772057014.5542362,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
67.0,1772057014.5769777,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
73.0,1772057014.600993,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
43.0,1772057014.8239343,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
60.0,1772057014.9455724,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
64.0,1772057015.066549,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
60.0,1772057015.188296,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
68.0,1772057015.3035839,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
78.0,1772057015.4292855,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
78.0,1772057015.5715504,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
63.0,1772057015.460168,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
58.0,1772057015.6938453,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772057016.011077,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,1772057016.422449,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
67.0,1772057016.934856,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
73.0,1772057017.644625,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
79.0,1772057018.610893,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
67.0,1772057015.9227545,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,1772057016.2769964,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
71.0,1772057016.689061,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,1772057017.2139368,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
75.0,1772057017.8693783,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
81.0,1772057018.7370899,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
86.0,1772057019.7646894,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
52.0,1772057021.6919804,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
51.0,1772057027.8310814,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772057034.5243177,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
56.0,1772057040.8143256,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,1772057045.945583,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,1772057051.1772783,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
72.0,1772057057.0641448,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
50.0,1772057024.3105152,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
65.0,1772057031.9293027,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
60.0,1772057039.359919,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
63.0,1772057045.4879816,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
64.0,1772057051.7029495,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
78.0,1772057058.7144673,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
82.0,1772057065.4308853,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
57.0,1772057018.6795902,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
56.0,1772057018.6975539,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
64.0,1772057018.7147546,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
59.0,1772057018.732789,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
65.0,1772057018.7493093,50,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
68.0,1772057018.7664719,75,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
74.0,1772057018.783555,100,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
49.0,1772057018.9370043,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
63.0,1772057019.0504258,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
61.0,1772057019.1606767,30,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
68.0,1772057019.2710698,40,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
66.0,1772057019.40459,50,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
71.0,1772057019.5405295,75,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
79.0,1772057019.7141335,100,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
66.0,1772057019.984929,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,1772057020.3169644,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,1772057020.7457778,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
66.0,1772057021.3038564,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
67.0,1772057021.9123163,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
75.0,1772057022.8385723,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
80.0,1772057024.0470817,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
56.0,1772057020.1179135,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
62.0,1772057020.5579414,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
70.0,1772057021.1104782,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,1772057021.7092886,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
79.0,1772057022.4953403,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
86.0,1772057023.5827239,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,1772057025.025785,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
56.0,1772057034.7752807,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
54.0,1772057044.4883802,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,1772057053.1727593,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,1772057062.9753563,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,1772057071.163937,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
69.0,1772057080.8801062,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
74.0,1772057091.628978,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
58.0,1772057035.7288437,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
60.0,1772057045.1896532,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
62.0,1772057053.9785507,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,1772057063.9534702,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,1772057072.0951965,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
77.0,1772057082.382497,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
77.0,1772057092.942456,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
55.0,1772057026.1796787,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
56.0,1772057026.200475,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
53.0,1772057026.2189445,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
59.0,1772057026.2356784,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
60.0,1772057026.2646616,50,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
67.0,1772057026.2874262,75,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
71.0,1772057026.3072047,100,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
55.0,1772057026.4448864,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
62.0,1772057026.599227,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
65.0,1772057026.7521787,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
66.0,1772057026.9153314,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
69.0,1772057027.0862033,50,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
79.0,1772057027.2455175,75,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
82.0,1772057027.412076,100,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
59.0,1772057028.709814,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,1772057028.7283344,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,1772057028.7443244,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,1772057028.7611904,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
70.0,1772057028.778447,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
78.0,1772057028.7942429,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
83.0,1772057028.811573,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
54.0,1772057029.4532595,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
61.0,1772057029.586314,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
69.0,1772057029.7355676,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,1772057029.895932,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
77.0,1772057030.057343,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
85.0,1772057030.2244833,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,1772057030.3971505,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
55.0,1772057039.5752563,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,1772057039.592904,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
58.0,1772057039.6119535,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
58.0,1772057039.6281197,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772057039.6464877,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
67.0,1772057039.6679265,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
71.0,1772057039.6886313,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,1772057041.0880775,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
58.0,1772057041.2002313,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
64.0,1772057041.3224947,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
68.0,1772057041.4418435,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
71.0,1772057041.5563016,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
78.0,1772057041.681583,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
83.0,1772057041.8266933,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
93.0,1772057031.5032854,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057031.5442212,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057031.57997,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057031.616892,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057031.657601,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057031.6963146,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057031.7350647,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772057032.0323977,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057032.1774557,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057032.33656,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057032.5126195,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057032.6912458,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057032.8793178,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057033.0612016,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
96.0,1772057033.3596358,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057033.5321221,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057033.7431524,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057033.9843948,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057034.2307105,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057034.5589998,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057034.9628935,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057034.3601472,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,1772057034.5864778,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,1772057034.8624866,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,1772057035.1918643,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,1772057035.531734,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,1772057035.9478617,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,1772057036.4839256,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057035.0066686,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057035.1902072,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057035.3990822,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057035.638392,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057035.9095402,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057036.2691586,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057036.6977243,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057035.3513048,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057035.6241288,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057035.9019182,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057036.2270248,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057036.5890193,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057037.028674,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057037.570274,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
94.0,1772057036.5886543,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057036.6124372,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057036.6342363,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057036.6572404,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057036.6874099,50,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057036.7185166,75,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057036.744863,100,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
65.0,1772057036.9035254,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
87.0,1772057037.0518517,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
83.0,1772057037.2008781,30,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
91.0,1772057037.342049,40,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057037.4787567,50,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
93.0,1772057037.6356459,75,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,1772057037.779488,100,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
89.0,1772057036.9310577,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057037.127167,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057037.3638854,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057037.6778693,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057038.0461297,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
